question,ground_truth,contexts,bleu_score
"У меня болит анальное кольцо, что это может быть?","Боль в анальном кольце может быть вызвана различными причинами, такими как геморрой, трещины анального отверстия, проктит или инфекция.  Чтобы точно определить причину боли, необходимо провести осмотр и, возможно, назначить дополнительные анализы.  Не занимайтесь самолечением.  Обратитесь к проктологу для диагностики и назначения адекватного лечения.","Боль в анальном кольце может быть вызвана различными причинами, например, геморроем, трещинами анального отверстия, проктитом или парапроктитом.  Рекомендую обратиться к проктологу для постановки точного диагноза и назначения соответствующего лечения. Не занимайтесь самолечением, так как это может ухудшить ситуацию. || Боль в анальном кольце может быть вызвана разными причинами, такими как геморрой, трещины анального отверстия, парапроктит или инфекция.  Чтобы точно определить причину боли, нужно обратиться к проктологу. Он проведет осмотр, назначит необходимые анализы и, основываясь на результатах, поставит диагноз и назначит лечение. Не занимайтесь самолечением, так как это может ухудшить ситуацию. || Боль в анальном кольце может быть вызвана различными причинами, такими как геморрой, трещины анального отверстия, проктит или воспаление лимфатических узлов.  Чтобы точно определить причину боли, необходимо обратиться к проктологу. Он проведет осмотр,  и, возможно, назначит дополнительные обследования, такие как ректороманоскопия или колоноскопия.  Самолечение может быть опасным, так как  неправильно подобранный препарат может ухудшить состояние.  В период обострения боли можно применить местные средства, такие как гели или мази на основе лидокаина или гидрокортизона.  Однако, это лишь временное облегчение, а не лечение.  Пожалуйста, обратитесь к врачу для получения квалифицированной помощи.",0.9386055152662407
"У меня болит поясница, врач сказал, что у меня межпозвоночная грыжа. Что мне делать?","Боли в пояснице при межпозвоночной грыже –  это частое явление.  Врач может порекомендовать консервативное лечение, например, физиотерапию, обезболивающие и кортикостероиды. В некоторых случаях может потребоваться хирургическое вмешательство.  Врач назначит вам обследования, чтобы определить, какой вид лечения подходит именно Вам.  Важно придерживаться рекомендаций врача и выполнять все назначенные им процедуры. ","Боль в пояснице из-за межпозвоночного диска может лечиться консервативно - физиотерапией, лекарственными препаратами, лечебной гимнастикой. Если консервативные методы не помогают, может потребоваться оперативное вмешательство.  Вам лучше обсудить все варианты лечения с хирургом. || Боли в пояснице действительно могут быть вызваны остеохондрозом, но важно не заниматься самодиагностикой.  Вам необходимо пройти обследование у врача-онколога, чтобы исключить онкологические заболевания. Он проведет осмотр, изучит вашу историю болезни и назначит необходимые анализы, например, рентген или МРТ. Не откладывайте визит к специалисту, своевременное обращение к врачу – залог успешного лечения.  Помните, что я не врач и не могу поставить диагноз. || При хрусте, боли и отеке в голеностопе лучше всего обратиться к травматологу.  Это может быть признаком растяжения связок, вывиха или других травм.  Важно исключить серьезные повреждения. Для начала можно приложить к голеностопу холодный компресс на 15-20 минут каждые 2-3 часа, чтобы уменьшить отек.  Также рекомендуется ограничить нагрузку на ногу и использовать ортез для фиксации.  Но не занимайтесь самолечением, а как можно скорее обратитесь к специалисту для постановки диагноза и назначения лечения.",0.6124386016045473
"У меня за последнее время стали часто возникать слезотечение и жжение в глазах, особенно после просмотра фильмов на ноутбуке. Что это может быть?","Слезотечение и жжение в глазах после работы за ноутбуком могут быть признаками цифровой усталости глаз.  Это вызвано длительным сосредоточенным взглядом на ближнем расстоянии, что приводит к перенапряжению глазных мышц.  Помимо слезотечения и жжения, могут наблюдаться головные боли, утомляемость глаз, ощущение сухости.  Чтобы облегчить состояние, рекомендуется чаще отрывать взгляд от экрана и смотреть на предметы вдали, использовать увлажняющие капли для глаз,  уменьшить яркость экрана и увеличить его расстояние.  Если симптомы не проходят, обратитесь к офтальмологу для более точного диагноза и рекомендаций.","Часто слезящиеся глаза после работы за компьютером могут быть признаком сухости глаз.  Это может быть вызвано длительным наведением взгляда на экран, неровным рельефом, недостаточным морганием или нехваткой увлажнения в помещении.  Чтобы облегчить состояние,  попробуйте чаще моргать, использовать увлажняющие капли для глаз, сделать перерывы от работы за компьютером каждые 20-30 минут и смотреть на предметы вдали. В случае если слезотечение не проходит,  обратитесь к офтальмологу для более точного диагноза и лечения. || Часто слезятся глаза из-за сухости, которая может быть вызвана длительным пребыванием перед экраном. Попробуйте чаще моргать, делать перерывы в работе и использовать увлажняющие капли для глаз. Также можно попробовать использовать специальную программу, которая напоминает о необходимости перерывов. Если проблема не пройдет, обратитесь к офтальмологу, чтобы исключить другие причины слезотечения, такие как аллергия или воспаление.  || Подёргивание век - это довольно распространенное явление и часто не является признаком серьезных заболеваний.  Это может быть вызвано усталостью, стрессом, недостатком сна, употреблением кофеина или алкоголя. Также подёргивание может быть связано с дефицитом питательных веществ, например, магния или железа. Если подёргивание не проходит более недели или сопровождается другими симптомами,  например, болью или  ухудшением зрения, то Вам стоит обратиться к офтальмологу. Он проведет осмотр и, при необходимости, назначит дополнительные обследования.",0.7130969329687676
"Я чувствую себя очень подавленным и тревожным последние пару недель. Я не могу нормально выспаться, у меня нет аппетита, а мысли о смерти меня посещают. Что мне делать?","Понимаю, что Вы сейчас переживаете очень сложный период. Ваши симптомы могут указывать на развитие депрессии или тревожного расстройства. Не стоит заниматься самолечением.  Обратитесь к психиатру или психотерапевту, чтобы получить квалифицированную помощь.  Они проведут беседу, оценят Ваше состояние и назначат подходящее лечение, которое может включать в себя медикаментозную терапию и психологические консультации.","Я понимаю, что Вы проходите нелёгкий период. Тревога может проявляться по-разному у каждого человека. Важно помнить, что Вы не одиноки и есть способы справиться с этим.  В первую очередь, рекомендую Вам записаться к психиатру или психотерапевту.  Они смогут  оценить Ваше состояние и назначить подходящее лечение, которое может включать в себя психотерапию или медикаментозную терапию.  Также полезно вести здоровый образ жизни: заниматься спортом, правильно питаться и достаточно спать.  Не забывайте о себе и своих потребностях. || Вам необходимо обратиться к психиатру. На основании Ваших симптомов, возможно, речь идет о тревожном расстройстве. Психиатр проведет осмотр, задаст уточняющие вопросы и, если потребуется, назначит медикаментозное лечение или психотерапию.  Параллельно, попробуйте соблюдать режим дня, заниматься физической активностью и избегать переутомления.  Дневник поможет вам отслеживать свои эмоции и панические атаки. || Я понимаю, что тревога сильно мешает Вам.  Важно помнить, что Вы не одиноки и есть способы справиться с этим.  В Вашем случае,  рекомендую обратиться к психиатру для постановки диагноза и назначения адекватного лечения.  Психиатр может предложить различные варианты терапии, включая медикаментозную и психотерапевтическую.  Также,  попробуйте  практиковать техники релаксации,  заниматься йогой или медитацией.  Важно  обратить внимание на  свой образ жизни:  достаточный сон,  здоровое питание и регулярные физические нагрузки могут  положительно повлиять на  Ваше состояние.",0.7782372935684644
"У меня болит горло и кашель уже неделю, пробовала пить много воды и леденцы, но не помогает.  Врач назначил антибиотики, но я боюсь их пить, так как уже принимала их несколько раз и теперь беспокоит, что у меня может развиться резистентность.","Понимаю Ваши опасения по поводу развития резистентности к антибиотикам. Важно отметить, что не все антибиотики одинаково действенны, и назначение врача основывается на анализе Вашего состояния и предполагаемого возбудителя инфекции.  Лучше всего обсудить с врачом Ваши опасения и узнать, какие именно антибиотики назначены и для чего.  Врач может объяснить, почему именно этот антибиотик необходим в Вашем случае и как минимизировать риск развития резистентности.  Важно строго соблюдать инструкцию по применению антибиотиков и не прерывать курс лечения без консультации с врачом.","Понимаю, что не лучшая ситуация.  Антибиотики эффективны против бактерий, а не против вирусных инфекций.  Скорее всего, у Вас вирусная инфекция.  Для облегчения симптомов можно использовать полоскания горла солевым раствором, пить много жидкости, использовать ингаляции с прополисом, а также принимать жаропонижающие препараты при необходимости.  Однако, так как симптомы не проходят, нужна консультация врача. Посетите терапевта или лор-врача, чтобы получить точный диагноз и назначить соответствующее лечение. || Извините, что вы не чувствуете себя хорошо.  Антибиотики эффективны против бактериальных инфекций, но не помогают при вирусных.  Кашель, насморк и боль в горле часто вызваны вирусными инфекциями.  Возможно, вам понадобится симптоматическое лечение, например, жаропонижающие, отхаркивающие средства или спреи для горла.  Если состояние не улучшится в течение недели или ухудшится, обратитесь к врачу повторно.  Важно отметить, что я не могу ставить диагнозы или назначать лечение, я лишь могу дать общие рекомендации. || Извините, но я не могу давать медицинские советы. Кашель и боль в горле могут быть признаками разных заболеваний, и самолечение может быть опасным. Я рекомендую Вам обратиться к врачу-терапевту или отоларингологу для уточнения диагноза и назначения правильного лечения.  Они смогут осмотреть Вас, выслушать жалобы и, если необходимо, назначить дополнительные обследования.  Важно не прекращать прием антибиотика без назначения врача, даже если симптомы немного улучшились.",0.5300298086966901
У меня проблемы с потенцией.  Что делать?,"Проблемы с потенцией могут быть вызваны множеством причин, как физическими, так и психологическими.  Для точного диагноза и назначения лечения Вам необходимо обратиться к урологу или андрологу.  Они проведут осмотр, изучат Ваши жалобы и, возможно, назначат дополнительные обследования.  Не занимайтесь самолечением, так как это может ухудшить ситуацию.  Врач сможет подобрать подходящий для Вас курс лечения, который поможет вернуть нормальную эрекцию.","Проблемы с потенцией могут быть вызваны множеством факторов, как физиологическими, так и психологическими.  Важно обратиться к урологу или андрологу для точного диагноза и назначения соответствующего лечения.  Они проведут осмотр,  спросят о Ваших симптомах и возможностях, а также назначат дополнительные обследования, если потребуется.  В зависимости от причины проблемы, лечение может включать медикаментозную терапию,  смену образа жизни (диета, физические нагрузки, отказ от вредных привычек) или психотерапию.  Самолечение может быть опасным, поэтому крайне важно проконсультироваться с врачом. || Проблемы с потенцией могут быть вызваны множеством факторов, от стресса и усталости до серьезных заболеваний.  Чтобы разобраться в ситуации, Вам необходимо обратиться к урологу или андрологу.  Они проведут обследование и назначат соответствующее лечение.  Важно не заниматься самолечением и не откладывать визит к врачу. || Потенциальные причины проблем с потенцией многообразны, и они могут быть связаны с физическими, психологическими или даже социальными факторами.  Важно не заниматься самолечением и обратиться к специалисту - урологу или андрологу.  Они проведут обследование,  выяснят причину проблемы и назначат  адекватное лечение.  Во время консультации обязательно расскажите врачу обо всех своих симптомах, образе жизни, перенесенных заболеваниях и принимаемых лекарственных препаратах.",0.7593398529676334
"Мой ребенок кашляет уже неделю, температура немного поднялась, но он все время играет и кушает. Что это может быть?","Кашель у ребенка может быть вызван многими причинами, от простуды до аллергии. Так как температура немного поднялась, возможно, это вирусная инфекция. Важно понаблюдать за состоянием ребенка. Если кашель становится более сильным, он начинает тяжело дышать, у него появляется одышка или синюшность губ, необходимо обратиться к врачу. Также обратите внимание на соплей, чихание, насморк.  Если у ребенка есть какие-либо другие симптомы, не исключено, что потребуется посетить педиатра. ","Кашель у ребенка может быть вызван многими причинами, от простуды до более серьезных заболеваний.  Так как кашель у вашего ребенка уже продолжается неделю,  рекомендую обратиться к педиатру.  Врач сможет послушать ребенка, осмотреть его и, возможно, назначить дополнительные обследования, чтобы определить причину кашля и подобрать соответствующее лечение.  До визита к врачу можно прополоскать горло ребенку содовым раствором и дать ему больше жидкости.  Важно следить за его состоянием и обращаться за немедленной медицинской помощью, если кашель станет сильным, появится одышка или кровь в мокроте. || Кашель, повышенное слюноотделение и температура могут быть признаками многих состояний у детей.  Важно понимать, что я не могу поставить диагноз.  Для точной диагностики необходимо обратиться к педиатру.  Врач осмотрит ребенка, задаст уточняющие вопросы и, возможно, назначит дополнительные обследования.  Обычно при кашле с обильным слюноотделением и высокой температурой могут быть вирусные или бактериальные инфекции,  воспаление легких или трахеит.  Пока Вы ждете приема у врача, можно дать ребенку обильное питье, проветривать комнату и использовать увлажнитель воздуха.  Если кашель сильный или у ребенка появляются другие тревожные симптомы,  необходимо обратиться к врачу как можно скорее. || Кашель у детей часто связан с простудными заболеваниями или аллергией.  Чтобы точно определить причину кашля, лучше обратиться к педиатру.  Врач сможет осмотреть ребенка, задать уточняющие вопросы и, при необходимости, назначить дополнительные обследования.  Пока Вы ждете приема, можно попробовать увлажнить воздух в комнате, где спит ребенок,  и дать ему больше жидкости.  Если кашель сопровождается лихорадкой, затрудненным дыханием или сильным утомлением, обратитесь к врачу как можно скорее.",0.7536352849963565
"У моего ребенка 3 года температура 38,5. Он кашляет и немного чихает. Что делать?","Повышенная температура у ребенка может быть вызвана различными причинами, такими как ОРВИ, ангина или инфекция. Кашель и чихание также указывают на возможную вирусную или бактериальную инфекцию.  Важно обеспечить ребенку обильное питье, чтобы избежать обезвоживания. Можно использовать жаропонижающие средства, такие как парацетамол или ибупрофен, согласно инструкции по возрасту и весу ребенка. При сильном кашле можно давать отхаркивающие сиропы,  но только по назначению врача. Наблюдайте за состоянием ребенка, если температура сохраняется более 3 дней или ухудшается, обратитесь к педиатру для более точной диагностики и назначения лечения.","Кашель и лихорадка у ребенка могут быть признаками простуды или вирусного заболевания.  Лучше всего понаблюдать за состоянием ребенка дома.  Предложите ребенку больше жидкости, чтобы избежать обезвоживания. Можете использовать увлажнитель воздуха, чтобы облегчить дыхание.  Если кашель сильный, мокрый или длится более 7 дней, обратитесь к педиатру.  Не дайте ребенку никаких лекарств без назначения врача. || Повышенная температура у детей часто бывает признаком простуды или вирусного заболевания. Для начала дайте ребенку обильное питье, чтобы избежать обезвоживания. Можно использовать жаропонижающие лекарства, как парацетамол или ибупрофен, но только после консультации с врачом и в соответствии с его весом. Также можно помочь ребенку облегчить кашель с помощью ингаляций с простым раствором соды или морской соли.  Если температура держится более 3 дней, кашель усугубляется, появляется одышка или сыпь, обязательно обратитесь к педиатру. || Извините, но я не могу давать медицинские советы. Постоянный кашель, чихание и высокая температура у ребенка могут быть признаками различных заболеваний.  Рекомендую Вам обратиться к педиатру для постановки диагноза и назначения адекватного лечения. Врач проведет осмотр, выслушает историю болезни и, возможно, назначит дополнительные обследования, чтобы определить причину этих симптомов и назначить правильное лечение.  Самолечение может быть опасным для здоровья ребенка.",0.7105292096272234
"У меня появились прыщи на щеках, что мне делать?","При появлении прыщей на щеках важно не заниматься самолечением.  Рекомендую обратиться к дерматологу-косметологу.  Врач сможет определить причину высыпаний и назначить подходящую терапию.  До визита к врачу можно попробовать использовать мягкое очищающее средство для лица, избегать использования агрессивных скрабов и не трогать прыщи руками.  Также важно подобрать подходящий крем для лица, не забивающий поры и увлажняющий кожу.","Сначала попробуйте очищать лицо утром и вечером мягким гелем. Избегайте чрезмерного использования декоративной косметики и обязательно снимайте макияж перед сном. Если прыщи не проходят, обратитесь к дерматологу-косметологу. Возможно, вам потребуется назначение специальных кремов или гелей.  Врач сможет подобрать подходящий уход для вашей кожи и назначить подходящее лечение. || При появлении прыщей на щеках важно определить причину. Возможно, это реакция на косметика, неправильный уход за кожей или гормональные изменения.  Попробуйте использовать мягкое очищающее средство, не забудьте про ежедневный увлажняющий крем. Избегайте использования декоративной косметики на время лечения.  Если прыщи долго не проходят или вызывают сильный дискомфорт, обратитесь к дерматологу-косметологу.  Врач поможет определить причину высыпаний и назначит подходящее лечение. || Возможно, это реакция на новый уходовый продукт. Попробуйте временно прекратить его использование и понаблюдайте за состоянием кожи. Если прыщики не проходят, обратитесь к косметологу.",0.6478974407143866
"У меня проблемы с пищеварением, врач сказал, что у меня непереносимость глютена, но я не очень понимаю, как это повлияет на мой рацион и что я могу кушать.","Непереносимость глютена подразумевает, что вам нужно исключить из рациона все продукты, содержащие клейковину. Клейковина - это белок, который содержится в пшенице, ржи и ячмене.  Симптомы могут быть разными: вздутие живота, газообразование, диарея, боль в животе.  Важно внимательно читать этикетки, так как клейковина может скрываться в неожиданных продуктах, например, в соусах, кетчупе или маринадах.  Существует множество безглютеновых продуктов, которые Вы можете купить в супермаркете.  Можно также приготовить еду дома, используя безглютеновые ингредиенты.  Заинтересуйтесь рецептами безглютеновых блюд.  Попробуйте продукты из риса, киноа, кукурузы, картофеля, а также овощи и фрукты.  Важно помнить, что полное исключение глютена из рациона может привести к дефициту некоторых питательных веществ, поэтому проконсультируйтесь с диетологом, чтобы составить сбалансированное меню.","Да, при дисбактериозе  важно обратить внимание на свой рацион.  Обсудите с врачом,  какие именно продукты для Вас подходят,  а какие лучше исключить. Обычно врачи  рекомендуют сократить потребление жирной, жареной и острой пищи, а также сладостей.  Полезны продукты, богатые клетчаткой, такие как овощи, фрукты, цельнозерновые  крупы.  Пробиотики могут помочь восстановить баланс микрофлоры.  Важно  пить достаточное количество воды.  Если  проблемы с пищеварением продолжаются, обратитесь к врачу для  дальнейшего обследования. || При гастрите важны легко усвояемые продукты, которые не раздражают слизистую желудка.  Ограничьте острую, жирную и жареную пищу.  

Избегайте кофе, алкоголя и газированных напитков.  Вместо этого пейте больше воды, отвары трав, например, ромашку или календулу.  В рацион включайте отварное мясо, рыбу, каши, овощи, фрукты в вареном или печеном виде.  Пшеничный хлеб и светлая крупа тоже подойдут.  Проконсультируйтесь с диетологом для составления индивидуального плана питания. || Диета при гастрите очень важна для выздоровления.  Лучше всего проконсультироваться с диетологом, который составит для Вас индивидуальное меню.  Однако, есть общие рекомендации, которые обычно дают при гастрите: исключите острые, жирные, жареные и копченые продукты,  алкоголь и газировку.  Постарайтесь есть больше отварных или тушеных овощей, фруктов, нежирного мяса и рыбы.  Важно есть небольшими порциями 5-6 раз в день.  Не забывайте о достаточном потреблении воды.",0.42901277287094336
У меня снизился либидо и появились проблемы с эрекцией. Что это может быть?,"Пониженное либидо и проблемы с эрекцией могут быть вызваны различными причинами, как физическими, так и психологическими.  Физические причины могут включать гормональные нарушения, сердечно-сосудистые заболевания, проблемы с сосудами и нервами, а также некоторые заболевания, такие как диабет или ожирение. Психологические причины могут быть связаны со стрессом, депрессией, тревожностью, проблемами в отношениях или низкой самооценкой. Чтобы точно определить причину Ваших проблем, необходимо обратиться к врачу-андрологу. Он проведет полное обследование, включая сбор анамнеза, физикальный осмотр и, возможно, назначит анализы крови и других обследований. На основании полученных результатов он сможет поставить диагноз и назначить соответствующее лечение.","Пониженное либидо и проблемы с эрекцией могут быть вызваны множеством причин, как физиологических, так и психологических.  Среди физиологических причин - это гормональные нарушения, в частности недостаток тестостерона, заболевания сердечно-сосудистой и эндокринной систем,  а также некоторые медикаментозные препараты.  Психологические факторы, такие как стресс, депрессия, тревожность, также могут играть существенную роль.  Чтобы точно установить причину ваших проблем, Вам необходимо обратиться к урологу или андрологу.  Врач проведет осмотр, соберет анамнез, назначит анализы крови для определения уровня гормонов,  а также может порекомендовать обследования других систем организма.  На основании полученных результатов будет назначено соответствующее лечение. || Пониженное либидо и проблемы с эрекцией могут быть вызваны различными причинами, как физическими, так и психологическими.  К физическим причинам относят гормональные нарушения, проблемы с сосудами, сердечно-сосудистые заболевания,  заболевания простаты и др. Психические факторы, такие как стресс, тревожность, депрессия, также могут негативно влиять на половую функцию.  Рекомендую Вам обратиться к урологу или андрологу для проведения обследования и выяснения причин Вашей проблемы. Врач сможет назначить необходимые анализы и, при необходимости, лечение. || Пониженная либидо и проблемы с эрекцией могут быть вызваны множеством причин, как физиологических, так и психологических.  Возможно, это связано с гормональным сбоем, стрессом, употреблением некоторых лекарств или имеющимися хроническими заболеваниями.  Для точного диагноза и назначения лечения необходимо обратиться к урологу или андрологу.  Они проведут осмотр, расспросят вас о вашем образе жизни и возможных причинах, а также назначат необходимые анализы.  Не занимайтесь самолечением, так как это может ухудшить ситуацию.",0.7983106402327925
"У меня постоянная головная боль в висках, что это может быть?","Головная боль в висках может быть вызвана множеством причин, от банального стресса до серьезных заболеваний.  Важно понимать, что я не могу ставить диагнозы.  Вам необходимо обратиться к неврологу для точной диагностики.  Врач проведет осмотр, расспросит о симптомах и, возможно, назначит дополнительные обследования, например, МРТ или КТ головного мозга.  Пока что, можно попробовать принять обезболивающее, но помните, что это лишь временное решение.  Постарайтесь избегать факторов, которые могут провоцировать головную боль, например, сильный шум, яркий свет или стрессовые ситуации.","Головные боли бывают разными, и без осмотра сложно сказать, что именно у Вас. Возможно, это напряжение, стресс, нехватка сна или обезвоживание.  Но, головные боли могут быть и симптомом более серьезных проблем.  Вам стоит записаться к неврологу, чтобы он провел осмотр и назначил необходимые обследования. Помимо этого, попробуйте вести дневник головных болей, записывая время, интенсивность, продолжительность и возможные провоцирующие факторы. Это поможет врачу поставить диагноз. || Головные боли могут быть вызваны множеством причин, от банального стресса до серьезных заболеваний.  Вам необходимо обратиться к врачу для постановки точного диагноза.  Врач проведет осмотр, задаст вопросы о Ваших ощущениях и, возможно, назначит дополнительные обследования.  Не занимайтесь самолечением, так как это может ухудшить ситуацию. || Головные боли могут быть вызваны многими факторами.  Для того чтобы определить причину Вашей головной боли, необходимо провести обследование.  Попробуйте записать, когда и при каких обстоятельствах головные боли возникают, а также их интенсивность и характер.  Это поможет врачу поставить диагноз.  Возможно, Вам потребуется обратиться к неврологу или терапевту для более детального обследования.",0.6823677559812457
